customer_id,first_name,last_name,age,contact_pref,vehicle_id
2306,George,Brown,21,Phone,
2307,Fiona,Davis,36,SMS,
2308,Alice,Garcia,42,Email,254
2309,Charlie,Garcia,54,SMS,60
2310,Alice,Jones,71,Phone,
2311,Fiona,Davis,72,Email,
2312,Ethan,Smith,75,Mail,
2313,George,Brown,24,SMS,227
2314,Alice,Johnson,20,Phone,668
2315,Charlie,Garcia,28,Phone,867
2316,Alice,Jones,37,Mail,537
2317,George,Miller,74,SMS,
2318,Alice,Williams,30,SMS,171
2319,Alice,Garcia,32,Email,
2320,Fiona,Davis,27,Phone,637
2321,Diana,Miller,47,SMS,
2322,George,Jones,80,Mail,
2323,Charlie,Garcia,25,SMS,
2324,Fiona,Williams,62,SMS,143
2325,Charlie,Garcia,42,SMS,
2326,Hannah,Johnson,50,Mail,
2327,Hannah,Brown,59,Email,64
2328,George,Jones,72,Phone,
2329,Ethan,Johnson,43,Phone,
2330,Hannah,Miller,39,Mail,
2331,Ethan,Johnson,61,Email,586
2332,Alice,Williams,55,Email,
2333,George,Johnson,18,Mail,
2334,George,Smith,46,SMS,
2335,Hannah,Miller,48,SMS,
2336,George,Brown,20,Email,789
2337,George,Williams,19,SMS,
2338,Fiona,Davis,44,Email,721
2339,Hannah,Garcia,53,Phone,
2340,Hannah,Davis,60,Mail,291
2341,Alice,Garcia,64,SMS,
2342,George,Williams,52,Mail,
2343,Charlie,Davis,62,Email,
2344,Alice,Davis,30,Phone,
2345,Bob,Brown,68,Mail,
2346,Alice,Williams,69,Phone,
2347,Hannah,Davis,65,Mail,
2348,Diana,Smith,18,SMS,
2349,Fiona,Miller,42,SMS,
2350,Hannah,Williams,41,Mail,834
2351,Charlie,Miller,40,SMS,
2352,Bob,Smith,78,Mail,
2353,Alice,Garcia,58,Mail,
2354,Charlie,Smith,62,Email,215
2355,Diana,Jones,26,Phone,
2356,Ethan,Johnson,61,SMS,
2357,Ethan,Davis,56,Email,617
2358,Hannah,Jones,42,SMS,338
2359,Hannah,Jones,62,Email,
2360,Ethan,Jones,71,Email,
2361,Hannah,Davis,19,Mail,
2362,Ethan,Davis,53,SMS,842
2363,Diana,Johnson,75,Mail,
2364,Alice,Davis,32,Phone,85
2365,Alice,Brown,63,Email,176
2366,Alice,Smith,36,Phone,
2367,Bob,Williams,75,Phone,
2368,Alice,Garcia,76,SMS,
2369,Ethan,Brown,65,SMS,479
2370,Fiona,Garcia,34,SMS,
2371,George,Smith,71,Mail,528
2372,George,Davis,80,Mail,
2373,George,Williams,51,SMS,493
2374,Alice,Jones,33,Email,507
2375,Hannah,Jones,32,SMS,
2376,Bob,Miller,80,SMS,
2377,Ethan,Davis,62,SMS,
2378,Alice,Williams,21,Mail,610
2379,Fiona,Smith,38,Email,
2380,Bob,Jones,26,Phone,
2381,Alice,Davis,65,Email,613
2382,Alice,Jones,66,Phone,
2383,Bob,Johnson,38,Phone,
2384,George,Smith,67,Mail,198
2385,George,Williams,34,Email,
2386,George,Davis,62,Phone,
2387,Fiona,Johnson,74,Mail,999
2388,Bob,Miller,33,SMS,
2389,Diana,Davis,49,SMS,
2390,Charlie,Davis,64,Email,
2391,Hannah,Williams,35,Phone,
2392,Fiona,Miller,68,SMS,
2393,Diana,Jones,66,Phone,
2394,Diana,Garcia,69,Email,400
2395,Hannah,Williams,75,SMS,
2396,Charlie,Jones,19,Phone,
2397,Ethan,Johnson,61,Phone,
2398,Diana,Jones,60,Mail,
2399,George,Brown,41,Mail,
2400,Hannah,Smith,80,SMS,
2401,George,Davis,62,Mail,253
2402,George,Davis,74,Email,
2403,George,Johnson,22,Email,743
2404,Alice,Davis,67,Email,
2405,Diana,Smith,18,SMS,160
2406,Bob,Miller,32,Phone,295
2407,Ethan,Johnson,27,SMS,
2408,Alice,Johnson,43,Email,
2409,Fiona,Jones,62,Phone,
2410,Hannah,Brown,24,SMS,
2411,Alice,Davis,53,Phone,
2412,George,Davis,31,SMS,
2413,Fiona,Brown,65,Phone,
2414,Bob,Johnson,52,Email,
2415,Alice,Miller,62,Email,
2416,George,Jones,18,Mail,263
2417,Bob,Johnson,24,Email,730
2418,Alice,Johnson,22,Phone,
2419,Ethan,Brown,79,SMS,
2420,George,Williams,30,Mail,85
2421,Bob,Garcia,67,Mail,
2422,Hannah,Miller,23,Mail,
2423,George,Miller,34,Phone,
2424,Charlie,Smith,38,Phone,
2425,George,Johnson,76,Phone,
2426,Ethan,Smith,56,SMS,
2427,Diana,Brown,62,Mail,
2428,Ethan,Williams,73,Phone,343
2429,Bob,Smith,71,Phone,649
2430,Hannah,Jones,65,Mail,
2431,George,Jones,36,Email,826
2432,Fiona,Williams,71,Mail,
2433,George,Smith,63,SMS,
2434,Alice,Jones,62,Email,720
2435,Fiona,Davis,27,Mail,219
2436,Bob,Smith,23,Email,
2437,Fiona,Johnson,35,Phone,
2438,Alice,Miller,31,SMS,
2439,Ethan,Miller,28,Mail,144
2440,George,Johnson,74,Phone,
2441,Ethan,Williams,58,SMS,
2442,Fiona,Williams,20,Mail,
2443,Ethan,Smith,49,SMS,
2444,Hannah,Davis,70,Phone,
2445,Alice,Garcia,80,SMS,
2446,Alice,Smith,67,Phone,
2447,Ethan,Smith,72,Phone,
2448,George,Brown,32,Email,868
2449,Charlie,Davis,55,SMS,
2450,George,Williams,50,SMS,
2451,George,Davis,23,Mail,
2452,Hannah,Davis,20,Phone,
2453,Charlie,Miller,68,Phone,
2454,Charlie,Williams,66,Phone,352
2455,Charlie,Williams,79,Email,
2456,George,Brown,53,Email,
2457,Ethan,Davis,48,SMS,
2458,George,Johnson,36,Phone,
2459,George,Garcia,57,Mail,687
2460,Ethan,Johnson,45,Mail,
2461,Ethan,Williams,59,Email,
2462,Hannah,Davis,77,Email,
2463,Ethan,Williams,69,Phone,334
2464,Fiona,Garcia,68,Email,323
2465,Diana,Brown,54,Phone,449
2466,Diana,Garcia,27,Mail,
2467,Bob,Garcia,74,SMS,454
2468,Bob,Williams,65,Phone,824
2469,Fiona,Miller,47,Email,
2470,Ethan,Garcia,43,Phone,998
2471,Hannah,Garcia,71,Mail,568
2472,Fiona,Davis,37,Mail,
2473,Diana,Davis,79,SMS,
2474,Hannah,Smith,52,Email,
2475,Charlie,Miller,79,Email,
2476,Diana,Garcia,71,SMS,
2477,Bob,Jones,76,SMS,
2478,Hannah,Smith,24,Mail,
2479,Charlie,Miller,37,Phone,
2480,Charlie,Williams,43,Phone,
2481,George,Johnson,40,Phone,
2482,Diana,Garcia,31,Mail,727
2483,Alice,Brown,46,Email,
2484,Hannah,Smith,69,Phone,644
2485,Ethan,Brown,34,SMS,281
2486,Charlie,Garcia,44,Email,96
2487,Bob,Brown,67,Email,176
2488,Bob,Miller,49,Phone,
2489,Alice,Brown,21,SMS,966
2490,Bob,Brown,74,Email,309
2491,Ethan,Davis,58,Email,36
2492,George,Williams,68,Phone,835
2493,Charlie,Johnson,45,Mail,
2494,Ethan,Miller,61,Mail,753
2495,Hannah,Davis,70,Mail,
2496,George,Garcia,29,Email,
2497,Ethan,Johnson,32,Phone,719
2498,George,Davis,79,SMS,
2499,Hannah,Smith,56,SMS,
2500,Hannah,Jones,29,Phone,482
2501,George,Smith,29,Phone,
2502,Hannah,Brown,55,Email,
2503,George,Williams,55,SMS,301
2504,Hannah,Smith,36,SMS,906
2505,Alice,Jones,57,Phone,
2506,Ethan,Brown,39,SMS,489
2507,Charlie,Williams,79,SMS,658
2508,Ethan,Williams,80,SMS,
2509,George,Jones,50,Mail,286
2510,Ethan,Jones,75,SMS,706
2511,Alice,Miller,49,Email,
2512,Ethan,Brown,60,SMS,
2513,Charlie,Miller,28,Email,
2514,Fiona,Brown,32,Phone,271
2515,Charlie,Jones,46,Phone,
2516,Charlie,Williams,62,SMS,
2517,Fiona,Williams,28,Email,
2518,George,Williams,74,Phone,
2519,Charlie,Miller,54,Phone,
2520,Ethan,Miller,37,Phone,
2521,Alice,Miller,39,Phone,937
2522,Alice,Miller,43,Email,188
2523,Alice,Davis,39,Phone,
2524,Fiona,Johnson,64,Email,
2525,Bob,Brown,39,Email,589
2526,Charlie,Davis,44,Email,
2527,Alice,Garcia,52,Email,7
2528,Fiona,Jones,48,Mail,
2529,Alice,Miller,39,Email,
2530,Diana,Jones,73,Email,285
2531,Alice,Garcia,19,Phone,
2532,George,Davis,35,Phone,
2533,Charlie,Davis,65,Phone,
2534,Charlie,Garcia,49,Mail,
2535,Diana,Brown,60,SMS,
2536,Diana,Smith,37,Phone,176
2537,Diana,Garcia,71,Mail,
2538,George,Miller,70,Mail,
2539,Fiona,Miller,78,Email,
2540,Diana,Davis,42,Mail,
2541,Charlie,Brown,45,Email,
2542,Fiona,Brown,54,Phone,668
2543,Hannah,Jones,64,Mail,178
2544,Alice,Jones,20,SMS,
2545,Alice,Davis,66,Phone,
2546,Diana,Johnson,43,Phone,436
2547,Alice,Williams,53,Phone,
2548,Ethan,Johnson,65,SMS,
2549,Fiona,Brown,32,Mail,
2550,Bob,Davis,40,Email,
2551,Charlie,Miller,61,SMS,
2552,Diana,Williams,48,SMS,148
2553,Ethan,Brown,57,Email,
2554,Bob,Williams,45,SMS,783
2555,Charlie,Johnson,72,Phone,
2556,Bob,Johnson,70,SMS,
2557,Ethan,Miller,43,Phone,697
2558,Ethan,Davis,31,Email,
2559,Bob,Garcia,62,Mail,
2560,Charlie,Smith,27,SMS,
2561,Alice,Smith,49,Mail,92
2562,Charlie,Smith,21,Phone,
2563,George,Brown,77,Phone,
2564,Alice,Johnson,78,SMS,881
2565,Diana,Johnson,20,Phone,256
2566,Charlie,Smith,46,SMS,
2567,George,Miller,32,SMS,
2568,Fiona,Smith,70,SMS,
2569,Fiona,Miller,70,SMS,870
2570,Fiona,Davis,71,Phone,520
2571,Bob,Garcia,18,Email,
2572,Ethan,Jones,59,SMS,
2573,Alice,Jones,35,Email,
2574,Alice,Williams,79,SMS,
2575,Ethan,Brown,55,Email,
2576,Fiona,Davis,23,Phone,749
2577,George,Williams,67,Email,
2578,Hannah,Davis,53,Email,135
2579,Charlie,Johnson,75,Phone,
2580,Alice,Smith,42,SMS,332
2581,Diana,Williams,42,SMS,
2582,Ethan,Johnson,36,Mail,
2583,Hannah,Miller,69,Mail,
2584,Charlie,Smith,28,Email,349
2585,Alice,Jones,52,Mail,
2586,Alice,Johnson,52,Mail,
2587,Diana,Miller,76,Phone,
2588,Bob,Miller,76,Mail,
2589,Hannah,Garcia,24,Email,680
2590,Ethan,Davis,53,Email,
2591,Diana,Brown,64,Email,
2592,Fiona,Miller,70,SMS,
2593,Fiona,Williams,76,Mail,225
2594,Charlie,Miller,22,Phone,535
2595,Diana,Davis,37,SMS,222
2596,Charlie,Williams,66,Mail,
2597,Hannah,Garcia,74,Mail,
2598,Bob,Brown,25,SMS,
2599,Charlie,Williams,61,Mail,
2600,Ethan,Smith,80,Phone,801
2601,Diana,Williams,30,Phone,
2602,Alice,Garcia,66,SMS,311
2603,Alice,Smith,78,Phone,
2604,Alice,Smith,52,Mail,
2605,Diana,Garcia,19,Email,406
2606,Ethan,Jones,38,Mail,
2607,Hannah,Garcia,80,Mail,
2608,Fiona,Smith,29,Mail,512
2609,Fiona,Davis,67,Phone,
2610,Fiona,Brown,40,Mail,673
2611,George,Smith,35,Phone,533
2612,Bob,Smith,65,Phone,256
2613,Bob,Garcia,60,Mail,773
2614,Diana,Jones,51,Mail,
2615,Charlie,Smith,29,Phone,782
2616,Charlie,Miller,33,Mail,
2617,Bob,Garcia,50,Phone,
2618,Fiona,Garcia,56,Email,
2619,Hannah,Brown,39,Phone,
2620,Charlie,Davis,55,SMS,
2621,Hannah,Johnson,60,SMS,
2622,Charlie,Smith,77,Mail,
2623,Alice,Jones,77,SMS,
2624,George,Smith,74,Phone,
2625,Fiona,Davis,55,Email,
2626,Bob,Jones,71,Email,
2627,Ethan,Jones,68,Phone,
2628,Bob,Miller,78,SMS,
2629,Fiona,Garcia,42,SMS,
2630,Charlie,Johnson,28,Mail,
2631,Bob,Jones,54,SMS,
2632,George,Williams,68,Phone,425
2633,Diana,Davis,33,SMS,
2634,Fiona,Davis,71,Email,
2635,Alice,Jones,72,Phone,
2636,Fiona,Williams,38,SMS,316
2637,Bob,Miller,18,Phone,
2638,Fiona,Johnson,48,Email,
2639,Diana,Garcia,21,Phone,
2640,Ethan,Williams,50,SMS,
2641,Alice,Jones,74,Email,
2642,Charlie,Miller,39,Phone,56
2643,Alice,Williams,19,SMS,
2644,Hannah,Smith,27,Email,293
2645,Fiona,Brown,28,Email,280
2646,Bob,Miller,72,Phone,170
2647,Bob,Miller,54,Phone,
2648,George,Williams,65,Phone,
2649,Fiona,Miller,25,Phone,860
2650,Alice,Brown,53,Email,
2651,Fiona,Jones,43,Mail,
2652,Fiona,Williams,65,Phone,121
2653,Alice,Brown,78,Email,801
2654,George,Garcia,64,Email,882
2655,Hannah,Brown,79,Mail,506
2656,Charlie,Garcia,30,Mail,
2657,Alice,Brown,21,SMS,53
2658,Fiona,Garcia,56,Mail,
2659,Ethan,Miller,58,Mail,
2660,Hannah,Smith,24,Mail,
2661,George,Williams,63,Mail,
2662,Alice,Johnson,47,Mail,
2663,George,Williams,45,Email,
2664,George,Miller,76,SMS,
2665,Bob,Brown,70,Email,
2666,Ethan,Johnson,35,Phone,
2667,Diana,Smith,63,Mail,
2668,Ethan,Jones,35,Phone,
2669,George,Garcia,50,SMS,223
2670,George,Jones,32,Phone,
2671,Fiona,Garcia,33,Email,
2672,Bob,Brown,65,SMS,
2673,Fiona,Jones,76,Email,
2674,Charlie,Smith,75,Mail,
2675,Fiona,Johnson,68,SMS,
2676,Fiona,Johnson,50,Email,311
2677,Diana,Brown,43,SMS,
2678,Diana,Davis,43,Mail,
2679,Charlie,Jones,41,Email,
2680,Charlie,Williams,51,Mail,
2681,Fiona,Miller,59,SMS,
2682,Bob,Smith,34,Phone,
2683,Ethan,Garcia,54,Phone,
2684,Charlie,Jones,20,SMS,
2685,Hannah,Garcia,42,Email,229
2686,Hannah,Smith,21,Phone,
2687,Bob,Jones,29,Mail,975
2688,Hannah,Johnson,24,SMS,332
2689,George,Johnson,71,Phone,271
2690,Ethan,Miller,40,Phone,457
2691,Bob,Smith,70,Phone,
2692,George,Miller,52,Mail,
2693,Charlie,Williams,43,Email,
2694,Diana,Williams,59,Phone,
2695,Fiona,Jones,70,Email,
2696,Alice,Williams,40,Email,
2697,George,Miller,64,Phone,510
2698,Diana,Williams,46,Email,434
2699,Charlie,Smith,59,Mail,
2700,Fiona,Garcia,19,Email,
2701,George,Williams,70,Mail,
2702,Fiona,Garcia,79,Phone,
2703,Diana,Smith,59,SMS,
2704,Bob,Davis,25,Email,
2705,Diana,Johnson,35,SMS,
2706,Charlie,Williams,68,Mail,
2707,Alice,Jones,67,Email,12
2708,Hannah,Smith,32,SMS,
2709,Diana,Garcia,39,Phone,792
2710,Hannah,Garcia,80,SMS,
2711,Fiona,Jones,34,Email,654
2712,Hannah,Garcia,29,SMS,
2713,Diana,Garcia,23,Phone,
2714,Hannah,Williams,49,Mail,
2715,Ethan,Johnson,73,SMS,
2716,Charlie,Miller,37,Email,
2717,Ethan,Smith,60,Mail,
2718,Hannah,Jones,20,SMS,
2719,Ethan,Williams,56,SMS,715
2720,Ethan,Brown,30,Email,
2721,Charlie,Miller,76,Mail,
2722,Charlie,Williams,46,Phone,
2723,Fiona,Williams,73,Email,944
2724,George,Jones,30,Phone,
2725,Charlie,Brown,68,Mail,669
2726,George,Jones,28,Email,
2727,Bob,Williams,40,Email,
2728,Charlie,Smith,56,Mail,
2729,Ethan,Garcia,49,Email,
2730,Alice,Jones,63,SMS,
2731,Diana,Miller,46,Email,
2732,Diana,Miller,27,Email,
2733,Hannah,Smith,56,SMS,
2734,Charlie,Jones,62,Phone,864
2735,Hannah,Williams,19,Phone,
2736,Fiona,Johnson,20,Mail,
2737,Fiona,Williams,61,Phone,
2738,Fiona,Williams,54,Email,497
2739,Hannah,Davis,46,Phone,
2740,Charlie,Garcia,37,Mail,
2741,Bob,Brown,65,Email,
2742,George,Davis,20,SMS,
2743,Hannah,Davis,24,SMS,
2744,Alice,Johnson,46,Mail,
2745,Ethan,Jones,58,SMS,
2746,Alice,Davis,29,Phone,976
2747,Fiona,Jones,50,Phone,601
2748,Hannah,Jones,25,Mail,
2749,Alice,Garcia,65,Phone,
2750,George,Williams,56,Mail,
2751,Bob,Jones,69,SMS,
2752,Hannah,Brown,20,Mail,
2753,George,Davis,79,Mail,
2754,Alice,Garcia,47,SMS,
2755,Alice,Smith,74,Mail,
2756,Alice,Williams,72,Email,
2757,Charlie,Smith,29,SMS,
2758,Diana,Williams,61,SMS,
2759,George,Miller,18,Email,
2760,George,Davis,53,Phone,
2761,Diana,Jones,70,SMS,
2762,Fiona,Johnson,23,Email,5
2763,Ethan,Johnson,45,Mail,
2764,Ethan,Brown,30,Email,
2765,Alice,Miller,53,Phone,
2766,Bob,Davis,25,Phone,
2767,Fiona,Miller,30,Mail,240
2768,Ethan,Miller,66,Phone,46
2769,Hannah,Davis,30,SMS,
2770,Alice,Miller,49,Email,545
2771,Fiona,Brown,45,Phone,
2772,Hannah,Williams,19,Email,
2773,Charlie,Garcia,39,SMS,
2774,Fiona,Johnson,68,SMS,385
2775,Diana,Garcia,22,SMS,
2776,Charlie,Williams,48,Phone,
2777,Ethan,Miller,63,SMS,647
2778,Bob,Williams,56,Phone,905
2779,Charlie,Miller,34,Email,
2780,Hannah,Jones,24,Mail,
2781,Fiona,Williams,62,Email,41
2782,George,Brown,44,SMS,
2783,Fiona,Davis,50,SMS,
2784,George,Johnson,51,SMS,
2785,Hannah,Brown,20,SMS,
2786,Hannah,Garcia,74,SMS,384
2787,George,Davis,80,Mail,
2788,Fiona,Brown,50,Mail,
2789,Charlie,Smith,48,Phone,205
2790,Ethan,Williams,77,Email,783
2791,Alice,Jones,56,Mail,
2792,Alice,Miller,50,Email,160
2793,Fiona,Davis,59,Mail,
2794,Diana,Brown,23,Email,
2795,Hannah,Brown,29,Phone,
2796,Ethan,Garcia,44,Mail,
2797,Ethan,Williams,50,Phone,
2798,Bob,Johnson,40,Email,
2799,Diana,Davis,33,Email,
2800,Ethan,Miller,23,Phone,545
2801,Diana,Jones,42,Email,
2802,Bob,Brown,52,Phone,458
2803,Bob,Miller,53,Mail,
2804,Charlie,Miller,66,Email,147
2805,Alice,Miller,31,Phone,408
2806,Alice,Garcia,43,Phone,30
2807,Hannah,Williams,35,Phone,
2808,Hannah,Brown,31,Email,827
2809,Alice,Smith,55,Mail,
2810,Charlie,Garcia,18,Email,
2811,Charlie,Davis,31,Mail,
2812,Fiona,Williams,39,Phone,
2813,Bob,Miller,50,Email,
2814,Alice,Jones,26,SMS,
2815,Alice,Brown,38,Email,116
2816,Alice,Johnson,40,Email,878
2817,Fiona,Jones,74,Mail,984
2818,Fiona,Brown,65,Email,
2819,Bob,Smith,75,Email,
2820,Fiona,Johnson,80,Phone,
2821,Bob,Brown,34,SMS,
2822,Hannah,Williams,77,Mail,
2823,Ethan,Davis,79,Phone,887
2824,Ethan,Brown,28,Email,17
2825,Ethan,Jones,60,Mail,
2826,Diana,Garcia,79,Phone,
2827,Charlie,Davis,28,Mail,
2828,Charlie,Smith,78,Phone,47
2829,Alice,Williams,72,Email,
2830,Alice,Williams,59,SMS,
2831,Charlie,Miller,22,Mail,
2832,Alice,Williams,51,Email,
2833,Fiona,Williams,28,Mail,
2834,Diana,Garcia,45,Phone,
2835,Bob,Smith,72,SMS,
2836,Alice,Brown,55,Phone,90
2837,Fiona,Smith,38,SMS,985
2838,George,Garcia,32,Mail,
2839,Charlie,Williams,26,SMS,
2840,Hannah,Smith,58,SMS,
2841,Fiona,Smith,69,SMS,707
2842,Charlie,Brown,48,Mail,
2843,George,Garcia,64,Mail,
2844,Diana,Johnson,41,Mail,
2845,Charlie,Miller,62,Mail,
2846,Alice,Miller,28,Mail,
2847,George,Johnson,63,Email,
2848,Alice,Johnson,79,Mail,
2849,Fiona,Garcia,74,Mail,
2850,Alice,Miller,67,Phone,
2851,Diana,Johnson,66,Email,
2852,Hannah,Brown,68,Phone,
2853,Diana,Garcia,25,Phone,418
2854,Hannah,Smith,72,SMS,161
2855,Ethan,Miller,48,Phone,
2856,Diana,Garcia,73,Email,
2857,Fiona,Johnson,77,Mail,706
2858,Hannah,Jones,65,Mail,158
2859,Diana,Davis,23,Phone,581
2860,Diana,Jones,66,SMS,
2861,Charlie,Jones,24,Mail,
2862,Fiona,Williams,34,SMS,
2863,Fiona,Brown,48,SMS,
2864,Diana,Davis,32,Email,
2865,Bob,Johnson,34,SMS,
2866,Hannah,Jones,68,SMS,
2867,Diana,Miller,57,Email,
2868,Diana,Miller,62,SMS,698
2869,Diana,Jones,79,Phone,
2870,Ethan,Brown,30,Email,
2871,Alice,Miller,24,Phone,
2872,Hannah,Williams,37,Mail,
2873,Alice,Brown,47,Phone,
2874,Alice,Garcia,36,Mail,
2875,George,Johnson,45,Phone,
2876,Charlie,Johnson,28,Phone,
2877,George,Williams,72,SMS,
2878,Bob,Brown,64,SMS,
2879,Hannah,Garcia,53,SMS,261
2880,Alice,Jones,42,SMS,
2881,Alice,Miller,56,Phone,
2882,Diana,Williams,78,Phone,
2883,Hannah,Brown,45,Email,857
2884,Charlie,Davis,66,Phone,151
2885,Diana,Williams,39,Mail,
2886,Hannah,Johnson,18,Mail,236
2887,Hannah,Garcia,55,Phone,140
2888,Charlie,Smith,33,Email,748
2889,George,Johnson,21,Mail,
2890,Alice,Williams,58,Phone,
2891,George,Smith,56,Mail,
2892,Hannah,Williams,79,Email,45
2893,Charlie,Smith,19,Phone,
2894,Bob,Smith,49,SMS,75
2895,Bob,Williams,33,Mail,
2896,George,Jones,78,Email,
2897,Charlie,Brown,67,Email,485
2898,Alice,Jones,48,Mail,
2899,Fiona,Brown,76,Phone,854
2900,Hannah,Williams,80,Email,
2901,Alice,Jones,79,Phone,
2902,Ethan,Williams,71,Phone,75
2903,George,Miller,71,Mail,
2904,Hannah,Brown,45,Phone,875
2905,Hannah,Williams,56,Email,
2906,Bob,Miller,26,SMS,
2907,Alice,Miller,74,Email,186
2908,Ethan,Davis,63,Mail,189
2909,Fiona,Johnson,69,Phone,
2910,Diana,Jones,30,SMS,
2911,Hannah,Miller,69,Mail,
2912,Hannah,Miller,32,Mail,
2913,Hannah,Miller,59,Phone,
2914,Fiona,Garcia,36,Phone,
2915,Ethan,Miller,18,Email,
2916,Alice,Williams,63,Phone,
2917,Diana,Williams,71,Phone,
2918,Diana,Miller,55,Email,
2919,Alice,Davis,58,SMS,483
2920,Diana,Smith,43,SMS,27
2921,Alice,Garcia,47,Phone,
2922,Hannah,Davis,52,Mail,
2923,Alice,Garcia,71,Mail,236
2924,Bob,Jones,66,Mail,
2925,Diana,Williams,78,SMS,
2926,Hannah,Johnson,75,SMS,
2927,Charlie,Johnson,68,Mail,
2928,Hannah,Brown,18,SMS,
2929,Diana,Smith,19,Phone,
2930,Bob,Brown,53,SMS,
2931,Diana,Smith,39,Email,
2932,George,Miller,31,Mail,
2933,Hannah,Davis,19,Phone,939
2934,Bob,Garcia,53,Email,
2935,Hannah,Johnson,73,Mail,
2936,Hannah,Smith,70,SMS,
2937,Diana,Jones,63,Email,
2938,Diana,Johnson,64,Mail,
2939,Ethan,Davis,41,Email,
2940,Bob,Miller,49,Email,
2941,Ethan,Garcia,31,SMS,
2942,George,Davis,74,SMS,
2943,George,Brown,77,Mail,205
2944,Alice,Garcia,79,Mail,102
2945,Diana,Davis,61,Phone,365
2946,George,Miller,29,SMS,
2947,Alice,Johnson,68,Phone,
2948,Charlie,Garcia,32,Phone,
2949,Alice,Garcia,64,Email,
2950,Fiona,Johnson,25,Email,
2951,Ethan,Brown,69,SMS,50
2952,Charlie,Brown,21,Phone,
2953,Charlie,Jones,52,SMS,910
2954,Diana,Davis,63,Mail,
2955,Charlie,Williams,19,Phone,726
2956,Hannah,Johnson,42,Email,
2957,George,Miller,32,SMS,
2958,Ethan,Brown,38,Mail,863
2959,Alice,Miller,33,Mail,221
2960,Hannah,Johnson,78,SMS,26
2961,Fiona,Johnson,72,Email,
2962,Alice,Garcia,63,SMS,
2963,Hannah,Johnson,62,Phone,325
2964,Diana,Jones,57,Phone,772
2965,Ethan,Smith,57,SMS,145
2966,Hannah,Williams,41,Mail,
2967,Alice,Jones,34,Email,
2968,Bob,Davis,76,Email,
2969,Charlie,Garcia,25,Phone,321
2970,Bob,Brown,61,Email,
2971,Bob,Williams,42,Email,612
2972,Alice,Williams,58,Phone,
2973,George,Jones,47,SMS,315
2974,Bob,Smith,51,SMS,695
2975,Fiona,Davis,70,SMS,
2976,Diana,Garcia,49,Email,853
2977,Ethan,Brown,24,SMS,630
2978,Alice,Johnson,43,Email,
2979,Fiona,Williams,18,Mail,499
2980,Charlie,Jones,77,Mail,
2981,Fiona,Jones,20,Phone,967
2982,Hannah,Williams,38,Mail,
2983,Alice,Garcia,80,Email,
2984,Ethan,Brown,23,Email,425
2985,Alice,Johnson,67,Phone,34
2986,Bob,Williams,67,Mail,
2987,Diana,Jones,38,Mail,963
2988,Ethan,Miller,47,Email,668
2989,Ethan,Jones,18,Mail,
2990,Hannah,Johnson,32,Phone,
2991,Charlie,Garcia,29,SMS,
2992,Ethan,Jones,31,SMS,
2993,Fiona,Smith,68,Mail,
2994,Charlie,Garcia,38,Mail,
2995,George,Miller,76,SMS,
2996,Alice,Johnson,24,SMS,262
2997,Hannah,Garcia,68,Phone,
2998,Fiona,Smith,29,Email,
2999,George,Smith,28,Email,
3000,Diana,Miller,57,Phone,423
3001,Fiona,Miller,35,SMS,
3002,Ethan,Brown,67,Email,
3003,Alice,Smith,58,Phone,
3004,Ethan,Smith,49,SMS,
3005,Charlie,Williams,18,Phone,
3006,Diana,Williams,23,Email,
3007,Hannah,Garcia,34,SMS,
3008,Ethan,Miller,36,Email,
3009,Hannah,Brown,66,SMS,85
3010,Ethan,Miller,34,SMS,
3011,Diana,Miller,79,Email,
3012,Charlie,Miller,31,SMS,
3013,Diana,Jones,68,Email,981
3014,George,Williams,46,Email,371
3015,George,Garcia,20,Phone,
3016,George,Garcia,19,SMS,
3017,Alice,Garcia,69,SMS,968
3018,Hannah,Smith,30,Mail,650
3019,Fiona,Johnson,67,Phone,141
3020,Fiona,Williams,35,Phone,926
3021,Ethan,Brown,49,Phone,912
3022,Bob,Davis,34,Email,
3023,Alice,Williams,79,Phone,
3024,George,Johnson,77,Email,
3025,Diana,Williams,22,Phone,
3026,Diana,Miller,35,Email,507
3027,Hannah,Miller,20,Email,
3028,Hannah,Williams,31,Email,921
3029,George,Johnson,44,SMS,
3030,Fiona,Johnson,73,Mail,
3031,Ethan,Davis,72,Email,
3032,Charlie,Johnson,34,Phone,943
3033,Bob,Davis,69,Phone,887
3034,George,Davis,73,SMS,558
3035,George,Jones,41,Phone,
3036,Alice,Johnson,19,Email,
3037,Diana,Davis,18,Mail,748
3038,Ethan,Davis,77,Email,949
3039,Alice,Davis,27,SMS,28
3040,George,Davis,58,Mail,
3041,Ethan,Johnson,78,Email,832
3042,Fiona,Johnson,22,SMS,
3043,Fiona,Williams,49,Email,
3044,Charlie,Jones,33,SMS,
3045,Hannah,Smith,51,Mail,294
3046,Alice,Brown,41,SMS,
3047,Bob,Davis,80,SMS,692
3048,Hannah,Brown,31,Mail,92
3049,George,Garcia,77,Mail,
3050,Bob,Smith,66,Email,
3051,Fiona,Brown,68,Email,
3052,Charlie,Garcia,31,Phone,823
3053,Hannah,Williams,62,Phone,
3054,Charlie,Smith,39,Mail,
3055,Bob,Miller,78,Phone,600
3056,George,Miller,52,Mail,
3057,Hannah,Johnson,44,Mail,
3058,George,Smith,49,Email,
